ANO,MES,COD_CLIENTE,CLIENTE_DESCRICAO,MATERIAL_DESCRICAO_CATEGORIA,VALOR_RUPTURA_MONETARIO,VALOR_PEDIDO_MONETARIO,VOLUME_RUPTURA_UND,RUPTURA_PERCENTUAL,ESTOQUE,DDV,COBERTURA_DIAS,TIPO_CLIENTE,CONTATO_CLIENTE,VLR_VOLUME_REAL,CIDADE,UF,PAIS
2021,6,DD,,,,,,,850,27.12,31,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,3558,37.38,95,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,15483,400.02,39,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,1296,28.01,46,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,39,1.43,27,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,169,6.09,28,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,358,16.75,21,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,7,DD,RUBI,ACESSÓRIOS,1870.45,4793.08,55,0.39,228,7.38,31,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,CABELOS,12454.44,43972.46,382,0.283,1787,96.18,19,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,CUIDADOS COM A BARBA,1244.05,2119.83,30,0.587,123,1.95,63,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,CUIDADOS COM A PELE,12364.89,174830.17,270,0.071,6580,153.09,43,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,CUIDADOS FACIAIS,1054.98,12045.03,17,0.088,524,16.97,31,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,DESODORANTES,6183.39,39718.83,290,0.156,3307,52.37,63,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
